"","age","female","married","employed","edu","ftotval","inctot","health"
"4516",27,1,0,1,14,32000,32000,1
"4517",35,1,1,1,14,81646,40823,1
"4518",41,1,1,1,16,335343,210521,2
"4519",31,0,1,1,12,30040,30040,2
"4520",21,0,0,1,14,51001,18000,2
"4521",35,0,0,1,16,50006,50006,3
"4522",59,1,1,1,12,89104,6913,2
"4523",21,1,0,0,12,1700,1700,1
"4524",34,0,0,1,12,12000,12000,1
"4525",45,1,1,1,16,203000,58000,2
"4526",43,1,0,1,12,27000,27000,3
"4527",29,1,0,1,16,30020,30020,3
"4528",64,0,1,1,16,193746,164643,3
"4529",30,1,0,1,12,30000,30000,2
"4530",21,0,0,0,12,117270,8400,2
"4531",51,1,1,1,16,119801,61500,3
"4532",43,0,1,1,18,622324,621162,1
"4533",48,0,1,0,16,73000,26000,1
"4534",21,1,0,0,14,192120,0,4
"4535",43,0,1,1,14,197942,91432,1
"4536",30,0,0,1,9,14,14,1
"4537",28,0,1,0,16,108000,108000,1
"4538",23,1,0,1,12,21000,21000,3
"4539",30,1,0,1,16,19440,19440,1
"4540",59,0,1,1,12,114280,75110,2
"4541",48,0,1,1,16,111205,110005,2
"4542",50,0,1,1,14,39300,39300,2
"4543",39,0,1,0,8,35200,1800,3
"4544",25,1,0,1,12,124200,30000,1
"4545",25,1,0,0,18,7,7,2
"4546",44,0,0,1,14,42442,42442,2
"4547",40,1,0,1,12,65590,65590,3
"4548",45,1,1,1,14,154517,43061,1
"4549",41,0,1,0,9,5000,0,3
"4550",26,1,0,1,16,48025,48025,2
"4551",47,1,0,1,12,36000,36000,2
"4552",51,0,1,1,12,123076,19038,1
"4553",47,1,1,1,16,115443,90081,3
"4554",52,0,1,1,16,62400,36150,2
"4555",43,0,0,0,8,8820,8820,4
"4556",59,0,1,1,19,341084,86000,2
"4557",55,1,1,0,14,34324,19708,4
"4558",53,1,1,1,12,72386,37143,2
"4559",45,0,0,0,11,25596,7596,3
"4560",28,0,0,0,16,2,2,1
"4561",25,0,0,1,12,250041,10000,2
"4562",54,0,1,1,16,155102,110097,2
"4563",34,0,1,1,14,55600,41100,3
"4564",42,0,1,1,16,102570,71365,2
"4565",21,0,0,1,12,250269,32000,2
"4566",55,0,1,1,18,45000,45000,3
"4567",62,1,1,1,14,205390,55060,2
"4568",34,0,0,1,16,107214,107214,3
"4569",30,0,0,1,14,60001,60001,1
"4570",43,1,1,1,18,213024,6112,3
"4571",36,1,0,0,12,7330,7330,3
"4572",21,1,0,0,12,4,4,2
"4573",28,0,0,1,14,14400,14400,3
"4574",32,1,1,0,14,15310,0,2
"4575",42,1,0,1,16,20002,20000,1
"4576",43,1,1,1,16,55000,30000,2
"4577",26,1,0,1,12,13010,13010,3
"4578",56,0,1,1,9,44200,23000,1
"4579",36,0,1,1,12,28600,28000,1
"4580",26,1,0,1,16,55002,55002,1
"4581",63,0,0,1,14,16000,16000,2
"4582",58,0,1,1,14,94368,89034,2
"4583",56,1,1,1,12,100711,-1907,2
"4584",43,0,1,1,14,95550,40200,1
"4585",37,0,1,1,14,40007,20000,3
"4586",42,1,1,0,18,116304,1002,1
"4587",29,0,1,1,14,40000,40000,2
"4588",52,0,1,1,12,45000,45000,3
"4589",44,1,0,0,12,2880,2880,3
"4590",43,1,0,1,16,60007,60007,3
"4591",54,0,1,1,14,120530,82016,1
"4592",39,0,1,1,16,186045,182043,1
"4593",33,1,1,1,14,41620,36000,2
"4594",31,0,0,1,14,217300,55100,2
"4595",59,1,1,0,12,70000,15000,3
"4596",50,1,1,1,12,67345,26056,3
"4597",26,0,0,1,16,122001,122001,1
"4598",27,0,0,1,12,35000,35000,2
"4599",33,0,1,1,9,56600,41600,3
"4600",51,1,1,1,19,159255,122000,4
"4601",63,0,0,1,19,225388,225388,1
"4602",19,1,0,0,12,98291,68280,1
"4603",31,1,0,0,11,0,0,2
"4604",52,1,1,1,18,102606,45101,3
"4605",40,1,1,1,12,67755,47755,3
"4606",55,0,0,1,12,70005,70005,5
"4607",48,1,1,0,12,403125,3125,4
"4608",30,1,1,1,14,41202,41201,2
"4609",31,0,1,1,14,70000,28000,1
"4610",37,0,1,1,18,45290,45040,1
"4611",57,0,0,0,12,121200,19200,5
"4612",41,0,1,1,12,85618,52018,2
"4613",30,1,1,1,18,280080,72855,1
"4614",42,1,0,0,14,27400,27400,2
"4615",38,0,0,1,18,160314,60000,1
"4616",26,1,1,1,16,81000,50000,2
"4617",47,0,1,1,16,164300,164200,2
"4618",55,1,0,1,14,25680,25680,3
"4619",43,0,1,1,16,109664,57178,2
"4620",51,1,1,0,12,397391,890,2
"4621",64,0,0,0,12,11459,11459,5
"4622",44,0,0,1,12,50058,50058,3
"4623",29,0,0,1,16,179344,27000,2
"4624",37,0,1,1,18,170000,160000,2
"4625",42,1,1,1,14,89392,43992,3
"4626",58,1,0,0,18,53144,14,2
"4627",59,1,1,1,18,89050,40550,1
"4628",29,1,0,1,14,22630,22630,3
"4629",29,1,1,1,16,178065,98052,2
"4630",35,0,1,1,12,126029,99029,1
"4631",40,1,1,0,12,35960,2760,2
"4632",33,1,1,0,14,36002,0,1
"4633",34,0,0,1,16,39023,39023,3
"4634",56,1,0,1,16,23040,23040,1
"4635",27,1,0,0,11,19775,19775,2
"4636",64,0,1,0,12,84000,41600,2
"4637",27,1,0,1,12,87554,35000,3
"4638",56,1,1,1,12,168174,77152,2
"4639",55,0,0,1,12,157096,85010,2
"4640",28,1,0,0,16,25660,0,2
"4641",40,0,0,1,16,80002,40001,2
"4642",24,0,0,1,14,83520,35500,2
"4643",27,1,0,1,12,20000,20000,4
"4644",44,1,0,1,14,30000,30000,1
"4645",35,0,0,1,18,107422,107422,2
"4646",60,0,0,1,14,86225,86225,2
"4647",38,0,1,1,12,110006,59003,3
"4648",51,1,1,0,16,35459,30159,3
"4649",21,1,0,1,14,49010,15000,3
"4650",22,0,0,0,10,0,0,3
"4651",30,1,0,1,16,40000,40000,1
"4652",22,1,0,1,14,25000,25000,3
"4653",47,0,0,1,14,48142,48142,1
"4654",30,1,0,1,12,17400,17400,2
"4655",50,1,0,0,12,0,0,5
"4656",59,0,1,1,12,21410,16000,5
"4657",63,1,0,1,12,101086,81297,1
"4658",38,0,1,1,18,128026,54025,1
"4659",52,0,0,1,14,94322,35000,2
"4660",26,1,0,1,16,45000,45000,2
"4661",60,1,1,0,16,126621,8,3
"4662",38,1,0,1,12,45002,45002,2
"4663",27,0,0,1,14,34000,34000,2
"4664",24,0,0,0,12,65944,8062,3
"4665",37,0,1,1,14,119306,75010,3
"4666",64,1,1,0,16,0,0,2
"4667",37,1,1,1,14,96785,46205,1
"4668",22,1,1,1,14,60000,10000,2
"4669",45,1,0,1,14,40345,30000,2
"4670",48,1,0,0,12,10212,10212,3
"4671",39,1,1,1,16,109292,53646,3
"4672",55,1,0,0,12,10550,10550,4
"4673",26,0,0,1,12,15005,15005,1
"4674",38,1,1,1,16,115000,50000,1
"4675",60,1,0,1,12,27025,27025,3
"4676",27,1,0,1,16,50100,50100,2
"4677",20,0,0,1,12,90336,12000,2
"4678",25,0,0,1,12,76540,32000,1
"4679",44,0,1,1,12,225202,168000,1
"4680",23,0,0,1,16,40584,40584,1
"4681",42,0,1,1,14,117003,117003,3
"4682",40,0,1,1,16,85155,85155,1
"4683",48,1,0,1,21,55001,55001,3
"4684",35,0,1,1,16,122054,121032,2
"4685",49,1,0,1,12,51261,51261,3
"4686",37,1,1,1,12,2e+05,160000,3
"4687",43,1,0,1,12,22316,22316,3
"4688",41,0,1,1,14,58009,48010,1
"4689",60,0,0,0,16,207841,207841,5
"4690",42,1,0,0,14,1720,1720,4
"4691",48,0,1,1,12,102502,35000,3
"4692",63,1,0,0,11,15154,15154,3
"4693",42,0,0,1,14,30000,30000,1
"4694",30,0,0,1,18,230060,30000,1
"4695",27,0,0,1,12,30000,30000,3
"4696",56,0,1,1,16,131012,50506,3
"4697",44,1,1,0,12,422023,3,2
"4698",47,0,1,1,12,21000,21000,3
"4699",36,1,1,1,18,267650,102350,1
"4700",46,0,0,1,12,86010,86010,2
"4701",44,0,1,1,8,40000,40000,1
"4702",49,1,1,1,18,143020,83012,1
"4703",58,0,1,1,14,142562,86937,1
"4704",52,0,0,1,14,15205,15203,3
"4705",39,0,1,1,12,27000,17000,3
"4706",56,0,0,0,12,106576,0,4
"4707",42,0,1,1,18,104503,104503,1
"4708",40,1,1,1,16,17251,17100,1
"4709",47,1,1,1,12,165026,60016,3
"4710",51,1,1,0,18,118851,73430,1
"4711",25,1,0,1,16,199097,50014,1
"4712",57,0,1,0,12,267902,151572,5
"4713",54,0,1,0,16,215704,65702,3
"4714",34,0,1,1,12,78840,37000,3
"4715",32,0,0,1,12,189506,40017,3
"4716",26,0,0,0,12,93215,49503,4
"4717",45,0,0,1,12,12000,12000,2
"4718",36,1,1,1,16,103620,66010,2
"4719",29,0,0,0,12,68000,34000,2
"4720",61,0,0,0,14,20464,20464,4
"4721",33,0,1,0,14,46600,34600,1
"4722",23,1,0,0,8,162123,0,2
"4723",41,0,1,1,12,54726,36006,2
"4724",33,1,0,1,12,18001,18001,3
"4725",39,0,1,1,16,130101,65101,3
"4726",25,0,0,1,14,128588,15000,1
"4727",37,1,1,1,18,255034,130016,2
"4728",46,1,0,1,12,5000,5000,1
"4729",53,1,0,1,14,32005,32005,2
"4730",43,1,0,1,14,24008,24008,3
"4731",50,1,1,0,12,59477,0,3
"4732",41,1,0,1,12,32942,25201,4
"4733",40,1,1,1,12,67000,10000,2
"4734",47,1,1,1,16,207554,105026,1
"4735",58,1,1,1,12,87808,31000,2
"4736",56,1,1,0,12,24380,11000,4
"4737",49,0,1,0,8,52002,13000,3
"4738",50,0,1,1,16,154964,5000,1
"4739",61,0,1,1,18,175354,80017,1
"4740",34,1,1,1,18,110004,25002,1
"4741",52,0,1,1,8,87000,81000,3
"4742",48,0,1,1,12,92337,46335,1
"4743",53,1,1,1,12,52539,30000,1
"4744",40,1,1,1,19,395890,51245,1
"4745",40,1,0,1,14,45000,45000,3
"4746",35,1,1,1,16,55250,5121,2
"4747",35,1,0,0,11,0,0,3
"4748",45,0,1,1,14,67365,57175,2
"4749",49,1,1,1,14,44200,6000,3
"4750",30,1,1,0,12,18512,0,2
"4751",53,1,1,1,14,117005,30001,2
"4752",49,0,1,1,14,120009,65005,3
"4753",30,1,1,1,19,142400,117300,2
"4754",64,0,1,1,14,32291,14291,2
"4755",23,1,0,1,12,162000,35000,1
"4756",44,1,1,1,12,50100,15100,2
"4757",39,0,0,1,6,32000,32000,3
"4758",22,1,0,1,16,45000,25000,1
"4759",34,0,1,1,14,50091,50090,1
"4760",35,1,1,1,16,234650,115325,3
"4761",53,0,0,0,12,15000,15000,2
"4762",60,1,0,1,18,92203,92203,3
"4763",46,0,0,1,14,225254,44029,2
"4764",20,1,0,1,14,177005,14000,3
"4765",52,1,1,1,16,249189,42084,2
"4766",24,0,0,1,14,90298,0,2
"4767",36,0,0,0,12,24059,0,2
"4768",63,1,1,0,12,31259,8400,4
"4769",60,1,1,0,12,15944,2000,3
"4770",48,1,1,1,14,68507,23638,4
"4771",31,0,1,1,14,47520,40010,3
"4772",47,1,0,1,16,25000,25000,2
"4773",57,1,0,0,14,8700,8700,5
"4774",45,1,1,0,12,18300,0,1
"4775",49,1,1,0,14,96000,0,4
"4776",52,0,1,1,12,321340,78637,4
"4777",23,1,0,1,14,92000,0,2
"4778",41,0,0,0,12,10800,10800,3
"4779",45,1,0,1,14,44629,44029,2
"4780",49,0,1,1,16,284728,150250,2
"4781",46,1,1,0,16,175312,81,2
"4782",44,1,1,1,18,245280,92662,1
"4783",59,0,0,1,12,23000,23000,4
"4784",35,0,0,1,14,60029,60029,2
"4785",37,1,0,1,12,39981,23009,3
"4786",21,1,0,1,12,136599,2200,1
"4787",28,1,1,1,16,253475,73325,1
"4788",52,0,1,1,18,424700,353000,3
"4789",26,1,0,0,12,4320,4320,3
"4790",24,1,0,1,16,82649,15000,1
"4791",29,1,1,1,16,281350,250350,2
"4792",30,1,0,1,14,31001,31001,3
"4793",56,1,1,0,14,501099,35945,1
"4794",56,1,1,1,18,93538,18518,3
"4795",44,0,1,0,14,52000,0,3
"4796",38,1,1,1,14,89706,49026,2
"4797",64,1,1,1,18,283374,75175,1
"4798",35,1,1,1,14,34500,34500,1
"4799",52,1,1,0,8,12960,0,3
"4800",43,0,0,1,18,135103,135103,1
"4801",31,0,0,1,16,100032,79020,1
"4802",45,1,1,0,4,66624,0,3
"4803",33,0,1,1,14,135020,109420,2
"4804",57,1,1,1,16,124143,50008,3
"4805",51,0,1,1,16,137240,79115,1
"4806",36,1,1,1,12,140502,15002,2
"4807",64,1,1,0,12,38771,8771,5
"4808",54,1,1,0,9,60200,0,3
"4809",53,1,0,1,14,40425,32025,1
"4810",28,0,0,1,16,31210,31210,2
"4811",41,0,0,1,16,224907,188247,2
"4812",22,0,0,1,14,80200,20000,4
"4813",61,0,1,1,14,69000,25000,1
"4814",55,0,1,1,16,97825,75000,1
"4815",39,1,0,0,18,0,0,1
"4816",25,0,0,1,16,31074,31074,3
"4817",48,1,1,1,16,227524,112147,1
"4818",35,1,1,1,16,55732,15710,3
"4819",38,1,1,1,14,90400,30400,3
"4820",22,0,0,1,12,18023,18023,1
"4821",51,0,1,1,12,29328,19906,3
"4822",41,0,1,1,14,113020,65000,1
"4823",38,1,1,1,21,117010,110010,2
"4824",50,0,0,0,9,8820,8820,5
"4825",41,1,1,1,12,57508,30003,1
"4826",35,1,0,1,18,57015,57015,3
"4827",57,1,0,1,14,52095,52095,2
"4828",59,1,1,1,12,122008,20111,2
"4829",25,1,0,0,12,4000,4000,1
"4830",61,0,1,1,14,44200,40198,3
"4831",52,1,1,1,12,93186,5048,2
"4832",36,1,1,1,14,96850,60020,3
"4833",25,1,0,0,12,82016,0,1
"4834",26,1,0,1,16,115029,115029,2
"4835",62,1,1,0,12,39474,13259,5
"4836",41,1,1,0,16,70100,50,1
"4837",39,0,1,1,14,89477,45002,2
"4838",22,1,0,1,12,216600,26000,3
"4839",27,1,0,1,14,12000,12000,2
"4840",22,0,1,1,16,20503,15002,1
"4841",25,0,0,1,12,35012,35012,1
"4842",60,0,0,1,18,50005,50005,2
"4843",61,1,0,1,14,62618,40700,3
"4844",21,1,0,0,12,21500,0,1
"4845",38,1,0,1,18,98670,60014,2
"4846",56,1,1,1,12,83500,23500,3
"4847",24,0,0,1,12,55000,55000,1
"4848",45,1,1,1,16,231512,63506,2
"4849",46,1,0,1,14,22200,22200,1
"4850",49,1,1,1,16,296302,152051,1
"4851",32,1,0,0,0,4000,4000,3
"4852",28,1,0,1,12,11945,11945,3
"4853",41,1,1,1,12,20325,3125,2
"4854",39,1,1,1,16,118014,63003,3
"4855",34,1,1,1,16,116020,40010,2
"4856",63,1,0,0,14,34057,19157,3
"4857",50,0,0,1,14,1e+05,1e+05,1
"4858",52,0,0,1,12,12413,10043,2
"4859",44,1,1,0,12,26564,18564,4
"4860",22,1,0,0,14,70000,0,1
"4861",33,0,1,1,14,110002,70001,3
"4862",61,1,1,1,19,132426,5413,2
"4863",50,1,0,1,14,57301,30760,2
"4864",56,1,1,0,12,11000,0,2
"4865",29,1,1,0,8,30000,0,2
"4866",41,0,1,1,18,75142,75061,2
"4867",26,1,0,0,14,8500,8000,3
"4868",37,1,1,1,16,75000,44000,1
"4869",53,0,1,1,19,506070,506040,1
"4870",52,0,1,1,12,120020,60010,1
"4871",29,1,1,1,14,52000,16000,3
"4872",64,0,0,1,18,42217,42217,2
"4873",53,0,1,1,21,251101,1e+05,1
"4874",25,0,0,0,12,30000,30000,2
"4875",64,0,1,1,18,12598,10296,3
"4876",63,0,1,1,18,173698,101340,2
"4877",57,0,1,1,14,26613,25000,3
"4878",28,1,0,0,16,15000,15000,3
"4879",63,1,0,0,14,15420,15420,4
"4880",28,0,1,1,14,68840,35025,1
"4881",36,0,1,1,14,208153,126121,1
"4882",27,0,0,1,12,142065,32000,1
"4883",53,0,1,1,14,88071,48018,1
"4884",38,1,1,0,11,25000,0,3
"4885",43,0,1,1,14,107757,55656,4
"4886",49,1,1,1,12,80000,42000,3
"4887",42,1,1,0,14,44800,9000,4
"4888",48,1,1,1,12,51092,11084,3
"4889",38,0,1,1,8,70203,60000,1
"4890",43,0,1,1,12,65125,65125,1
"4891",24,0,0,0,4,150567,2486,2
"4892",28,0,0,1,10,127000,35000,3
"4893",60,0,1,1,16,123540,110050,3
"4894",49,0,0,1,14,36000,36000,2
"4895",37,0,1,1,21,236200,127250,1
"4896",38,1,1,1,16,106060,70030,1
"4897",25,0,0,1,14,60867,0,2
"4898",60,1,0,0,12,0,0,2
"4899",40,0,1,1,14,241300,230700,2
"4900",33,0,0,1,12,48014,48014,3
"4901",57,1,1,1,14,76011,36011,2
"4902",46,0,0,0,8,204,204,4
"4903",54,1,1,1,16,337800,138025,2
"4904",41,1,1,1,18,159429,27429,1
"4905",61,1,0,1,16,82000,60000,2
"4906",62,1,1,1,14,68534,8517,2
"4907",41,1,0,0,6,0,0,2
"4908",44,0,0,1,16,6040,6040,2
"4909",26,0,0,0,12,18000,9000,5
"4910",51,1,1,1,14,103222,44174,3
"4911",25,1,0,1,12,30005,30005,2
"4912",29,0,1,1,16,69066,44058,1
"4913",28,1,0,1,12,16001,16001,3
"4914",29,1,1,1,8,179000,64000,2
"4915",33,1,0,0,14,230,230,2
"4916",63,1,1,0,14,54907,33064,2
"4917",33,0,1,1,8,69000,20000,3
"4918",46,1,1,1,14,54000,18000,1
"4919",59,0,1,1,12,108034,89034,2
"4920",63,1,1,1,12,43008,22898,3
"4921",37,1,1,1,16,167000,96000,2
"4922",26,1,0,0,16,3041,3041,1
"4923",19,1,0,0,12,66624,0,3
"4924",54,1,1,1,14,107230,80000,3
"4925",38,0,1,1,14,34000,34000,2
"4926",28,1,1,1,14,67010,35010,3
"4927",35,1,1,1,14,94218,20008,1
"4928",63,0,1,1,14,66494,50000,2
"4929",31,0,1,1,14,79550,42600,3
"4930",33,0,0,1,12,0,0,3
"4931",26,0,0,1,14,42262,42262,1
"4932",58,0,1,1,12,290310,198000,1
"4933",42,1,0,0,12,0,0,5
"4934",21,0,0,1,12,20000,20000,1
"4935",47,1,1,1,16,249495,62179,2
"4936",53,1,1,1,16,130345,28050,3
"4937",62,0,1,1,19,82000,65000,2
"4938",27,0,0,1,16,54402,54402,2
"4939",61,1,1,1,12,294008,29004,2
"4940",30,1,0,1,18,104016,104016,1
"4941",31,0,0,0,14,36005,36005,1
"4942",51,0,0,1,12,23000,23000,1
"4943",61,0,1,1,14,98620,52485,2
"4944",31,0,1,1,14,70000,25000,1
"4945",48,1,0,1,12,12000,12000,1
"4946",31,1,1,1,18,192608,75304,1
"4947",35,1,1,1,12,98602,30001,2
"4948",36,1,1,0,14,153502,3001,2
"4949",37,1,1,1,16,525281,275100,2
"4950",52,0,1,0,12,111656,19210,2
"4951",33,1,0,1,8,22000,22000,1
"4952",61,1,1,1,12,140186,30017,2
"4953",39,1,1,1,14,69125,49110,2
"4954",44,0,0,1,14,92410,13500,1
"4955",19,0,0,1,12,64003,6000,3
"4956",22,1,0,1,14,56203,14000,3
"4957",41,1,0,1,12,0,0,3
"4958",27,0,1,1,12,93801,69801,2
"4959",41,0,1,1,12,30000,30000,3
"4960",25,1,0,1,16,56777,41317,2
"4961",63,0,1,1,14,25000,25000,3
"4962",57,0,1,1,14,82703,45702,2
"4963",46,0,0,1,18,1100143,1100143,2
"4964",56,1,0,1,14,13000,13000,4
"4965",57,0,0,1,14,36060,24000,2
"4966",57,0,1,1,12,85007,1503,2
"4967",45,0,1,1,12,133001,108920,3
"4968",52,1,0,0,21,6847,6847,2
"4969",52,1,1,1,16,127565,2060,2
"4970",29,1,1,1,16,70000,35000,1
"4971",64,1,1,0,14,67751,13482,2
"4972",43,1,0,1,12,58000,58000,1
"4973",31,0,1,1,12,171381,32008,1
"4974",27,1,1,1,16,95000,30000,1
"4975",31,0,0,1,16,51107,51107,1
"4976",43,0,1,1,14,37840,30000,3
"4977",28,0,1,1,12,136996,42000,3
"4978",23,1,0,0,12,70413,0,3
"4979",45,1,0,0,10,0,0,4
"4980",62,0,1,1,14,120228,80228,1
"4981",55,0,0,0,12,90677,50508,2
"4982",61,1,0,1,14,51082,35002,3
"4983",27,1,0,1,12,36000,36000,3
"4984",32,1,0,0,12,0,0,2
"4985",59,1,1,0,4,24000,0,3
"4986",25,0,1,1,14,21429,17924,2
"4987",27,0,0,1,18,138010,15000,1
"4988",35,1,1,0,16,80326,8,1
"4989",23,1,0,0,14,7716,7716,1
"4990",26,1,0,1,16,4000,4000,1
"4991",64,0,1,1,6,135573,40169,4
"4992",57,0,0,1,9,40000,40000,2
"4993",55,1,0,1,12,283300,57800,3
"4994",23,1,0,1,12,1087,1087,3
"4995",38,1,0,0,18,110099,5500,1
"4996",36,1,0,1,16,9001,9001,1
"4997",27,1,0,1,19,51166,51166,1
"4998",26,1,0,1,16,30001,30001,2
"4999",31,0,0,1,16,48827,0,1
"5000",48,1,0,1,14,30000,30000,2
